# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
18806at4891	Complete	ptg000006l	488790	489794	-	403.3	250	https://www.orthodb.org/v10?query=18806at4891	Ornithine carbamoyltransferase
18807at4891	Complete	ptg000007l	571583	572674	-	442.4	258	https://www.orthodb.org/v10?query=18807at4891	mitochondrial carrier
18808at4891	Complete	ptg000006l	711924	712892	+	358.5	209	https://www.orthodb.org/v10?query=18808at4891	DNA/RNA non-specific endonuclease
18812at4891	Complete	ptg000017l	610327	611295	-	352.0	229	https://www.orthodb.org/v10?query=18812at4891	Mitochondrial metalloendopeptidase OMA1
18822at4891	Complete	ptg000003l	641584	642903	+	486.1	296	https://www.orthodb.org/v10?query=18822at4891	Zn(2)-C6 fungal-type DNA-binding domain
18829at4891	Complete	ptg000014l	478395	479564	-	385.7	293	https://www.orthodb.org/v10?query=18829at4891	Putative oxidoreductase
18882at4891	Complete	ptg000014l	105827	107365	-	196.7	262	https://www.orthodb.org/v10?query=18882at4891	SWIB/MDM2 domain
18887at4891	Complete	ptg000001l	60482	62134	+	606.7	335	https://www.orthodb.org/v10?query=18887at4891	Dual specificity phosphatase, catalytic domain
18893at4891	Complete	ptg000003l	785207	786289	+	341.7	223	https://www.orthodb.org/v10?query=18893at4891	Spindle assembly checkpoint kinase
18899at4891	Complete	ptg000003l	902717	903670	-	518.7	274	https://www.orthodb.org/v10?query=18899at4891	rRNA adenine N(6)-methyltransferase
18913at4891	Complete	ptg000012l	88483	89664	-	582.4	325	https://www.orthodb.org/v10?query=18913at4891	Pyridoxal phosphate-dependent transferase
18919at4891	Complete	ptg000014l	667453	668781	+	488.9	302	https://www.orthodb.org/v10?query=18919at4891	ERG4/ERG24 ergosterol biosynthesis protein
18949at4891	Complete	ptg000007l	450321	452180	-	227.3	361	https://www.orthodb.org/v10?query=18949at4891	Ku80
18954at4891	Duplicated	ptg000009l	145815	146705	+	280.3	217	https://www.orthodb.org/v10?query=18954at4891	Mitochondrial carrier
18954at4891	Duplicated	ptg000016l	101248	102252	-	329.0	218	https://www.orthodb.org/v10?query=18954at4891	Mitochondrial carrier
18990at4891	Complete	ptg000004l	326808	327938	-	211.0	234	https://www.orthodb.org/v10?query=18990at4891	tRNA-splicing endonuclease subunit Sen2
18994at4891	Duplicated	ptg000002l	290945	292030	+	597.0	307	https://www.orthodb.org/v10?query=18994at4891	Ribosomal protein L4/L1e
18994at4891	Duplicated	ptg000005l	472316	473401	+	597.0	307	https://www.orthodb.org/v10?query=18994at4891	Ribosomal protein L4/L1e
18995at4891	Complete	ptg000017l	230482	231564	-	400.8	272	https://www.orthodb.org/v10?query=18995at4891	Xylose isomerase-like superfamily
19016at4891	Complete	ptg000014l	375380	376861	-	260.3	322	https://www.orthodb.org/v10?query=19016at4891	Cytoplasmic tRNA 2-thiolation protein 2
19057at4891	Complete	ptg000005l	448594	449736	+	613.4	323	https://www.orthodb.org/v10?query=19057at4891	Sporulation protein RMD1
19161at4891	Complete	ptg000005l	1247992	1249914	+	416.0	527	https://www.orthodb.org/v10?query=19161at4891	WD40/YVTN repeat-like-containing domain superfamily
19196at4891	Duplicated	ptg000005l	1068098	1069456	+	348.2	264	https://www.orthodb.org/v10?query=19196at4891	Brix domain
19196at4891	Duplicated	ptg000015l	230251	231609	+	343.2	291	https://www.orthodb.org/v10?query=19196at4891	Brix domain
19222at4891	Complete	ptg000015l	388687	389622	-	304.1	233	https://www.orthodb.org/v10?query=19222at4891	Deoxycytidylate deaminase
19226at4891	Complete	ptg000004l	163419	164372	+	409.5	252	https://www.orthodb.org/v10?query=19226at4891	S-methyl-5'-thioadenosine phosphorylase
19235at4891	Complete	ptg000010l	325855	326790	+	548.9	265	https://www.orthodb.org/v10?query=19235at4891	KRR1 small subunit processome component
19254at4891	Complete	ptg000008l	709123	710601	-	449.8	329	https://www.orthodb.org/v10?query=19254at4891	alpha-ketoacid dehydrogenase kinase
19258at4891	Complete	ptg000017l	228474	229856	-	270.4	226	https://www.orthodb.org/v10?query=19258at4891	kinase-like protein
19259at4891	Complete	ptg000011l	809171	810904	+	321.6	305	https://www.orthodb.org/v10?query=19259at4891	Nucleotide-diphospho-sugar transferase
19264at4891	Complete	ptg000017l	88181	89764	+	465.4	360	https://www.orthodb.org/v10?query=19264at4891	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2
19275at4891	Complete	ptg000006l	135953	136912	-	470.9	260	https://www.orthodb.org/v10?query=19275at4891	Mitochondrial carrier protein
19306at4891	Complete	ptg000015l	83771	85600	-	367.0	249	https://www.orthodb.org/v10?query=19306at4891	Formate/nitrite transporter
19362at4891	Complete	ptg000008l	747394	749760	-	363.1	446	https://www.orthodb.org/v10?query=19362at4891	Kinase-like protein
19373at4891	Complete	ptg000007l	500576	501523	-	290.5	217	https://www.orthodb.org/v10?query=19373at4891	Histone acetyltransferase
19393at4891	Complete	ptg000006l	624334	626256	+	373.1	332	https://www.orthodb.org/v10?query=19393at4891	peptidase S64
19416at4891	Complete	ptg000006l	48526	49551	-	284.9	291	https://www.orthodb.org/v10?query=19416at4891	NUDIX hydrolase domain
19456at4891	Complete	ptg000008l	606332	607378	+	497.2	296	https://www.orthodb.org/v10?query=19456at4891	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating
19532at4891	Complete	ptg000008l	358938	360461	+	597.6	403	https://www.orthodb.org/v10?query=19532at4891	Serine/threonine-protein phosphatase
19545at4891	Complete	ptg000007l	215248	216663	+	424.6	293	https://www.orthodb.org/v10?query=19545at4891	Putative histone-lysine N-methyltransferase
19641at4891	Complete	ptg000002l	645136	645954	+	134.4	143	https://www.orthodb.org/v10?query=19641at4891	Siroheme biosynthesis protein Met8
19663at4891	Complete	ptg000005l	733973	735361	-	653.4	362	https://www.orthodb.org/v10?query=19663at4891	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
19696at4891	Complete	ptg000014l	108357	109559	-	301.4	303	https://www.orthodb.org/v10?query=19696at4891	Protein of unknown function DUF1682
19731at4891	Complete	ptg000013l	106200	107312	-	381.2	294	https://www.orthodb.org/v10?query=19731at4891	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
19756at4891	Complete	ptg000016l	329629	332739	-	503.4	607	https://www.orthodb.org/v10?query=19756at4891	MMS19, C-terminal
19758at4891	Complete	ptg000002l	253851	254708	-	457.0	236	https://www.orthodb.org/v10?query=19758at4891	Inorganic pyrophosphatase
19774at4891	Complete	ptg000005l	1110192	1111283	+	495.8	249	https://www.orthodb.org/v10?query=19774at4891	GPI-anchor transamidase
19777at4891	Complete	ptg000016l	390351	391358	-	294.1	231	https://www.orthodb.org/v10?query=19777at4891	Serine/threonine-protein phosphatase 2A activator
19827at4891	Complete	ptg000011l	504256	505023	-	360.5	216	https://www.orthodb.org/v10?query=19827at4891	Ribose-5-phosphate isomerase
19842at4891	Complete	ptg000003l	398925	400670	+	250.3	383	https://www.orthodb.org/v10?query=19842at4891	Transcription factor tau 60 kDa subunit
19854at4891	Complete	ptg000011l	876188	877456	+	275.5	264	https://www.orthodb.org/v10?query=19854at4891	RGS domain
19858at4891	Complete	ptg000003l	78734	80044	+	206.7	390	https://www.orthodb.org/v10?query=19858at4891	Eukaryotic translation initiation factor 4B
19942at4891	Complete	ptg000008l	109999	111783	+	533.1	364	https://www.orthodb.org/v10?query=19942at4891	Transcription factor TFIIB
19965at4891	Complete	ptg000005l	599136	600311	+	471.3	318	https://www.orthodb.org/v10?query=19965at4891	25S rRNA (Adenine(645)-N(1))-methyltransferase
19967at4891	Complete	ptg000015l	513749	515131	+	400.3	333	https://www.orthodb.org/v10?query=19967at4891	Winged helix-like DNA-binding domain superfamily
19999at4891	Complete	ptg000002l	432748	433617	-	203.3	204	https://www.orthodb.org/v10?query=19999at4891	Hsp70 nucleotide exchange factor FES1
20072at4891	Complete	ptg000011l	53740	55179	+	386.5	357	https://www.orthodb.org/v10?query=20072at4891	RNA-binding domain superfamily
20074at4891	Complete	ptg000005l	947083	948339	-	243.2	326	https://www.orthodb.org/v10?query=20074at4891	Rmd5
20087at4891	Complete	ptg000016l	138481	139434	-	387.0	221	https://www.orthodb.org/v10?query=20087at4891	DNA-directed RNA polymerase, insert domain
20141at4891	Complete	ptg000008l	809822	810787	-	422.9	264	https://www.orthodb.org/v10?query=20141at4891	Nuclear protein SNF4
20145at4891	Complete	ptg000008l	402734	403579	-	308.9	210	https://www.orthodb.org/v10?query=20145at4891	Rhomboid-domain-containing protein
20158at4891	Complete	ptg000011l	322456	323589	-	340.7	291	https://www.orthodb.org/v10?query=20158at4891	Palmitoyltransferase
20167at4891	Complete	ptg000005l	833056	834486	-	222.4	282	https://www.orthodb.org/v10?query=20167at4891	SET domain
20170at4891	Complete	ptg000005l	1336411	1337715	+	608.1	360	https://www.orthodb.org/v10?query=20170at4891	Transcriptional adapter 2
20173at4891	Complete	ptg000006l	486141	488594	+	574.3	529	https://www.orthodb.org/v10?query=20173at4891	tRNA ligase
20191at4891	Complete	ptg000005l	440396	441214	+	290.6	200	https://www.orthodb.org/v10?query=20191at4891	PPM-type phosphatase domain
20197at4891	Complete	ptg000003l	794377	795312	-	422.8	241	https://www.orthodb.org/v10?query=20197at4891	Ubiquinol-cytochrome c chaperone, CBP3
20201at4891	Complete	ptg000005l	983045	984010	-	284.8	228	https://www.orthodb.org/v10?query=20201at4891	Probable cytosolic iron-sulfur protein assembly protein 1
20202at4891	Complete	ptg000006l	122101	123102	-	399.8	272	https://www.orthodb.org/v10?query=20202at4891	Adenosine kinase
20206at4891	Complete	ptg000015l	249422	250555	-	226.3	199	https://www.orthodb.org/v10?query=20206at4891	Protein phosphatase methylesterase 1
20242at4891	Complete	ptg000007l	646699	647853	+	505.7	307	https://www.orthodb.org/v10?query=20242at4891	Mitochondrial import receptor subunit TOM40
20260at4891	Complete	ptg000011l	180565	181437	-	415.9	239	https://www.orthodb.org/v10?query=20260at4891	Ribosome biogenesis protein BRX1
20285at4891	Complete	ptg000005l	285853	287133	-	505.9	334	https://www.orthodb.org/v10?query=20285at4891	Winged helix DNA-binding domain superfamily
20323at4891	Complete	ptg000006l	171509	172702	-	307.6	233	https://www.orthodb.org/v10?query=20323at4891	Putative glycosyltransferase HOC1
20333at4891	Complete	ptg000007l	813060	814541	-	303.5	310	https://www.orthodb.org/v10?query=20333at4891	tRNA A64-2'-O-ribosylphosphate transferase
20367at4891	Complete	ptg000005l	1165265	1166404	+	349.3	252	https://www.orthodb.org/v10?query=20367at4891	Anthranilate phosphoribosyltransferase
20375at4891	Complete	ptg000002l	287193	288401	-	492.4	310	https://www.orthodb.org/v10?query=20375at4891	Phosphatidate cytidylyltransferase
20382at4891	Complete	ptg000004l	54238	56034	+	240.8	307	https://www.orthodb.org/v10?query=20382at4891	Polynucleotide 5'-hydroxyl-kinase GRC3
20394at4891	Complete	ptg000017l	495866	496780	-	404.8	249	https://www.orthodb.org/v10?query=20394at4891	Translation initiation factor eIF-2B subunit alpha
20461at4891	Complete	ptg000006l	496050	497519	+	373.4	323	https://www.orthodb.org/v10?query=20461at4891	GPI-anchored wall transfer protein
20464at4891	Complete	ptg000005l	275596	277026	-	511.0	357	https://www.orthodb.org/v10?query=20464at4891	Nucleotide-diphospho-sugar transferase
20532at4891	Complete	ptg000010l	238110	239036	+	451.7	248	https://www.orthodb.org/v10?query=20532at4891	Acetolactate synthase, small subunit
20539at4891	Complete	ptg000013l	252201	253298	-	436.9	284	https://www.orthodb.org/v10?query=20539at4891	Translation initiation factor eIF-2B subunit beta
20594at4891	Complete	ptg000003l	377762	378742	+	337.7	245	https://www.orthodb.org/v10?query=20594at4891	Electron transfer flavoprotein, alpha subunit, C-terminal
20595at4891	Complete	ptg000007l	880535	881575	+	352.3	265	https://www.orthodb.org/v10?query=20595at4891	NAD(P)-binding protein
20606at4891	Complete	ptg000014l	270845	272071	+	515.8	315	https://www.orthodb.org/v10?query=20606at4891	Heat shock protein DnaJ, cysteine-rich domain
20608at4891	Complete	ptg000011l	227169	228350	-	292.5	242	https://www.orthodb.org/v10?query=20608at4891	S-adenosylmethionine decarboxylase
20734at4891	Complete	ptg000013l	484794	485951	-	329.0	287	https://www.orthodb.org/v10?query=20734at4891	Cell division control protein 73, C-terminal
20735at4891	Complete	ptg000015l	207776	208831	+	166.0	221	https://www.orthodb.org/v10?query=20735at4891	Ribosomal protein L1
20748at4891	Complete	ptg000001l	20684	21481	+	300.9	198	https://www.orthodb.org/v10?query=20748at4891	Proteasome subunit beta
20755at4891	Complete	ptg000011l	132826	133662	-	316.9	225	https://www.orthodb.org/v10?query=20755at4891	Ubiquinone biosynthesis O-methyltransferase, mitochondrial
20766at4891	Complete	ptg000008l	588499	589623	-	511.5	288	https://www.orthodb.org/v10?query=20766at4891	Pyridoxal phosphate-dependent enzyme, beta subunit
20778at4891	Complete	ptg000017l	335272	336585	-	336.7	288	https://www.orthodb.org/v10?query=20778at4891	Zinc finger, CCHC-type
20859at4891	Complete	ptg000015l	282419	283294	+	425.2	252	https://www.orthodb.org/v10?query=20859at4891	Ribosome production factor 1
20893at4891	Complete	ptg000004l	160981	162480	+	290.7	302	https://www.orthodb.org/v10?query=20893at4891	Histone methyltransferase complex subunit ASH2
20912at4891	Complete	ptg000004l	375537	378077	-	348.4	518	https://www.orthodb.org/v10?query=20912at4891	Cullin homology domain
20921at4891	Complete	ptg000001l	116505	117422	-	442.0	229	https://www.orthodb.org/v10?query=20921at4891	MPN domain
20960at4891	Complete	ptg000007l	730169	731092	+	484.8	257	https://www.orthodb.org/v10?query=20960at4891	mitochondrial carrier
20998at4891	Complete	ptg000006l	421568	422704	-	352.3	265	https://www.orthodb.org/v10?query=20998at4891	Vacuolar protein sorting-associated protein 26
21019at4891	Complete	ptg000011l	715670	716797	-	307.8	290	https://www.orthodb.org/v10?query=21019at4891	RNA methyltransferase
21022at4891	Complete	ptg000014l	459093	459869	+	249.6	180	https://www.orthodb.org/v10?query=21022at4891	Fumarylacetoacetase-like, C-terminal
21024at4891	Complete	ptg000003l	718779	719642	-	252.3	215	https://www.orthodb.org/v10?query=21024at4891	Ribosomal protein L24
21089at4891	Complete	ptg000003l	157126	160716	-	458.1	589	https://www.orthodb.org/v10?query=21089at4891	putative protease AXL1
21145at4891	Complete	ptg000002l	538722	539846	+	361.1	313	https://www.orthodb.org/v10?query=21145at4891	Tetratricopeptide repeat
21150at4891	Duplicated	ptg000015l	97347	98651	+	492.3	297	https://www.orthodb.org/v10?query=21150at4891	Oxysterol-binding protein
21150at4891	Duplicated	ptg000017l	452520	453815	+	478.4	297	https://www.orthodb.org/v10?query=21150at4891	Oxysterol-binding protein
21155at4891	Complete	ptg000011l	245984	247360	-	300.5	306	https://www.orthodb.org/v10?query=21155at4891	RNA-binding domain superfamily
21160at4891	Complete	ptg000014l	173680	175008	-	338.5	246	https://www.orthodb.org/v10?query=21160at4891	RNA recognition motif domain
21169at4891	Complete	ptg000005l	293859	295217	-	266.2	277	https://www.orthodb.org/v10?query=21169at4891	UBX domain
21182at4891	Complete	ptg000011l	826249	827229	-	488.9	283	https://www.orthodb.org/v10?query=21182at4891	Probable mitochondrial transport protein
21192at4891	Complete	ptg000008l	86993	88045	+	326.9	238	https://www.orthodb.org/v10?query=21192at4891	Mitochondrial carrier
21227at4891	Complete	ptg000007l	45261	46076	-	394.1	224	https://www.orthodb.org/v10?query=21227at4891	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
21248at4891	Complete	ptg000005l	393151	394374	-	368.0	306	https://www.orthodb.org/v10?query=21248at4891	5-methylaminomethyl-2-thiouridylate- methyltransferase
21253at4891	Complete	ptg000009l	279338	280657	-	431.0	310	https://www.orthodb.org/v10?query=21253at4891	3-oxoacyl-
21260at4891	Complete	ptg000016l	251476	252933	-	348.6	305	https://www.orthodb.org/v10?query=21260at4891	Protein ICE2
21277at4891	Complete	ptg000005l	826544	828196	-	346.6	310	https://www.orthodb.org/v10?query=21277at4891	p-loop containing nucleoside triphosphate hydrolase protein
21297at4891	Complete	ptg000011l	380336	381343	+	204.9	244	https://www.orthodb.org/v10?query=21297at4891	WD40 repeat
21312at4891	Complete	ptg000005l	1230704	1232149	+	578.2	333	https://www.orthodb.org/v10?query=21312at4891	SH3 domain
21346at4891	Complete	ptg000003l	270641	271636	-	282.5	216	https://www.orthodb.org/v10?query=21346at4891	Transcription factor Tfb4
21370at4891	Complete	ptg000008l	826106	828037	+	218.0	275	https://www.orthodb.org/v10?query=21370at4891	Vacuolar fusion protein MON1
21396at4891	Complete	ptg000003l	231627	232631	-	483.6	295	https://www.orthodb.org/v10?query=21396at4891	Transcription factor TFIIB
21428at4891	Complete	ptg000005l	1421790	1423754	-	863.0	553	https://www.orthodb.org/v10?query=21428at4891	Pumilio homology domain
21431at4891	Complete	ptg000006l	648757	650817	+	587.9	523	https://www.orthodb.org/v10?query=21431at4891	Histone-lysine N-methyltransferase
21450at4891	Complete	ptg000002l	515952	516956	-	197.3	178	https://www.orthodb.org/v10?query=21450at4891	25S rRNA adenine-N(1) methyltransferase
21465at4891	Complete	ptg000014l	291466	292335	-	444.4	252	https://www.orthodb.org/v10?query=21465at4891	U3 small nucleolar ribonucleoprotein IMP4
21467at4891	Complete	ptg000007l	435925	436812	-	344.5	233	https://www.orthodb.org/v10?query=21467at4891	Glucose-6-phosphate 1-epimerase
21470at4891	Complete	ptg000007l	358103	359017	-	259.9	215	https://www.orthodb.org/v10?query=21470at4891	Rab-GTPase-TBC domain
21506at4891	Complete	ptg000008l	46029	47501	-	271.4	400	https://www.orthodb.org/v10?query=21506at4891	MIF4G-like domain superfamily
21513at4891	Complete	ptg000003l	121338	122993	+	415.2	356	https://www.orthodb.org/v10?query=21513at4891	CCAAT-binding factor
21530at4891	Complete	ptg000013l	35433	36332	-	447.8	246	https://www.orthodb.org/v10?query=21530at4891	Diphthine synthase
21543at4891	Complete	ptg000003l	294391	295422	-	194.2	175	https://www.orthodb.org/v10?query=21543at4891	TIP41-like protein
21550at4891	Complete	ptg000017l	567917	569410	-	198.1	248	https://www.orthodb.org/v10?query=21550at4891	Protein LAS1
21579at4891	Complete	ptg000006l	298352	299362	-	274.8	245	https://www.orthodb.org/v10?query=21579at4891	MEMO1 family
21583at4891	Complete	ptg000004l	316004	317026	-	207.8	256	https://www.orthodb.org/v10?query=21583at4891	Putative SCF ubiquitin ligase complex subunit
21590at4891	Complete	ptg000005l	1457590	1458681	+	269.7	255	https://www.orthodb.org/v10?query=21590at4891	GRASP55/65
21604at4891	Complete	ptg000007l	302964	304445	-	427.9	366	https://www.orthodb.org/v10?query=21604at4891	tRNA modification GTPase MnmE
21612at4891	Complete	ptg000009l	183989	185599	+	235.1	279	https://www.orthodb.org/v10?query=21612at4891	Protoporphyrinogen oxidase
21615at4891	Complete	ptg000001l	191768	192625	+	243.2	183	https://www.orthodb.org/v10?query=21615at4891	P-loop containing nucleoside triphosphate hydrolase protein
21621at4891	Complete	ptg000013l	110926	111891	+	401.6	241	https://www.orthodb.org/v10?query=21621at4891	Protein CCC1
21629at4891	Complete	ptg000005l	131333	132238	-	166.4	133	https://www.orthodb.org/v10?query=21629at4891	Protein of unknown function DUF2343
21634at4891	Complete	ptg000008l	794256	795371	-	339.7	283	https://www.orthodb.org/v10?query=21634at4891	nucleic acid-binding protein
21678at4891	Complete	ptg000007l	644058	645143	-	234.8	179	https://www.orthodb.org/v10?query=21678at4891	XPA
21707at4891	Complete	ptg000005l	398005	399585	+	241.0	386	https://www.orthodb.org/v10?query=21707at4891	Zinc finger C2H2-type
21711at4891	Complete	ptg000008l	511075	512112	-	216.7	190	https://www.orthodb.org/v10?query=21711at4891	mitochondrial matrix Mmp37
21732at4891	Complete	ptg000005l	1478584	1479636	+	337.1	238	https://www.orthodb.org/v10?query=21732at4891	Pantothenate kinase
21752at4891	Complete	ptg000011l	626158	626940	-	451.0	225	https://www.orthodb.org/v10?query=21752at4891	Proteasome, subunit alpha/beta
21766at4891	Complete	ptg000008l	140791	141702	+	493.7	237	https://www.orthodb.org/v10?query=21766at4891	Prohibitin-2
21808at4891	Complete	ptg000014l	328585	330315	-	349.1	375	https://www.orthodb.org/v10?query=21808at4891	Actin patch protein 1
21825at4891	Complete	ptg000002l	160024	160911	-	367.6	224	https://www.orthodb.org/v10?query=21825at4891	GTP cyclohydrolase II
21866at4891	Complete	ptg000014l	733698	734552	+	363.9	249	https://www.orthodb.org/v10?query=21866at4891	ATP11
21910at4891	Complete	ptg000013l	57736	58491	+	397.7	197	https://www.orthodb.org/v10?query=21910at4891	Ribosomal RNA small subunit methyltransferase NEP1
21922at4891	Complete	ptg000005l	427827	428807	+	464.4	217	https://www.orthodb.org/v10?query=21922at4891	rRNA 2'-O-methyltransferase fibrillarin
21940at4891	Complete	ptg000011l	713859	715274	-	304.9	389	https://www.orthodb.org/v10?query=21940at4891	Similar to Saccharomyces cerevisiae YOR198C BFR1 Component of mRNP complexes associated with polyribosomes
21962at4891	Complete	ptg000008l	35547	36485	+	404.9	248	https://www.orthodb.org/v10?query=21962at4891	Glycoside hydrolase family 17 protein
21977at4891	Complete	ptg000011l	206964	208445	+	410.6	261	https://www.orthodb.org/v10?query=21977at4891	Ribose-phosphate pyrophosphokinase
21981at4891	Complete	ptg000007l	467326	468606	+	291.4	282	https://www.orthodb.org/v10?query=21981at4891	Dihydrofolate synthetase
21992at4891	Complete	ptg000014l	519744	521108	+	200.3	280	https://www.orthodb.org/v10?query=21992at4891	Histone chaperone RTT106
21996at4891	Duplicated	ptg000005l	989524	990348	+	217.8	182	https://www.orthodb.org/v10?query=21996at4891	Hydroxyacylglutathione hydrolase
21996at4891	Duplicated	ptg000011l	407751	408596	+	216.4	173	https://www.orthodb.org/v10?query=21996at4891	Hydroxyacylglutathione hydrolase
22023at4891	Complete	ptg000002l	547609	548649	+	438.9	277	https://www.orthodb.org/v10?query=22023at4891	Very-long-chain 3-oxoacyl-CoA reductase
22040at4891	Complete	ptg000014l	155526	156626	+	338.4	298	https://www.orthodb.org/v10?query=22040at4891	Ribosomal protein L27
22073at4891	Complete	ptg000015l	234502	235572	-	388.6	227	https://www.orthodb.org/v10?query=22073at4891	K Homology domain, type 1
22093at4891	Complete	ptg000007l	833136	834509	-	383.1	322	https://www.orthodb.org/v10?query=22093at4891	Amidase
22104at4891	Duplicated	ptg000007l	721939	724107	+	492.1	480	https://www.orthodb.org/v10?query=22104at4891	Chaps-domain-containing protein
22104at4891	Duplicated	ptg000011l	873622	875859	+	525.5	489	https://www.orthodb.org/v10?query=22104at4891	Chaps-domain-containing protein
22146at4891	Complete	ptg000002l	306352	307281	+	409.9	248	https://www.orthodb.org/v10?query=22146at4891	ATP synthase subunit gamma
22190at4891	Complete	ptg000017l	215371	217251	+	444.5	340	https://www.orthodb.org/v10?query=22190at4891	RNA polymerase I-specific transcription initiation factor RRN3
22221at4891	Complete	ptg000002l	204086	205240	+	132.4	119	https://www.orthodb.org/v10?query=22221at4891	Formyl transferase, N-terminal
22230at4891	Complete	ptg000006l	301130	302590	-	264.6	268	https://www.orthodb.org/v10?query=22230at4891	DNA polymerase alpha/epsilon, subunit B
22236at4891	Complete	ptg000011l	1008441	1010009	-	325.9	297	https://www.orthodb.org/v10?query=22236at4891	Phosphodiesterase
22266at4891	Complete	ptg000017l	174739	175947	-	300.7	225	https://www.orthodb.org/v10?query=22266at4891	Lariat debranching enzyme
22293at4891	Complete	ptg000014l	259097	259945	+	311.7	237	https://www.orthodb.org/v10?query=22293at4891	Porin domain superfamily
22298at4891	Complete	ptg000002l	126570	127418	+	274.5	224	https://www.orthodb.org/v10?query=22298at4891	NSF attachment protein
22304at4891	Complete	ptg000005l	104110	105009	-	473.4	255	https://www.orthodb.org/v10?query=22304at4891	Mitochondrial carrier
22313at4891	Complete	ptg000017l	224474	225439	+	414.3	249	https://www.orthodb.org/v10?query=22313at4891	mitochondrial carrier
22335at4891	Complete	ptg000004l	52337	53818	-	119.1	108	https://www.orthodb.org/v10?query=22335at4891	Pre-mRNA-splicing factor 19
22342at4891	Complete	ptg000008l	347035	349173	+	226.6	366	https://www.orthodb.org/v10?query=22342at4891	tRNA binding
22345at4891	Complete	ptg000003l	124916	127012	+	435.4	528	https://www.orthodb.org/v10?query=22345at4891	Kinesin-like protein
22352at4891	Complete	ptg000008l	1053167	1055896	-	453.8	545	https://www.orthodb.org/v10?query=22352at4891	Exocyst complex component SEC15
22375at4891	Complete	ptg000008l	90339	91736	+	456.3	347	https://www.orthodb.org/v10?query=22375at4891	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial
22380at4891	Complete	ptg000008l	799424	801082	+	439.6	426	https://www.orthodb.org/v10?query=22380at4891	Ubiquitin system component Cue
22393at4891	Complete	ptg000003l	209553	210413	-	513.3	236	https://www.orthodb.org/v10?query=22393at4891	N-terminal nucleophile aminohydrolase
22405at4891	Complete	ptg000010l	225319	226248	+	450.8	264	https://www.orthodb.org/v10?query=22405at4891	Septin
22419at4891	Complete	ptg000006l	667770	668927	-	314.9	288	https://www.orthodb.org/v10?query=22419at4891	Glycosyltransferase family 34 protein
22429at4891	Complete	ptg000001l	104254	105732	-	430.6	368	https://www.orthodb.org/v10?query=22429at4891	Ubiquitin specific protease, conserved site
22443at4891	Complete	ptg000006l	168490	169398	+	511.0	263	https://www.orthodb.org/v10?query=22443at4891	Mitochondrial phosphate carrier protein
22450at4891	Duplicated	ptg000008l	1031205	1032197	-	464.0	273	https://www.orthodb.org/v10?query=22450at4891	GDP-mannose transporter
22450at4891	Duplicated	ptg000009l	229855	230811	-	453.5	266	https://www.orthodb.org/v10?query=22450at4891	GDP-mannose transporter
22513at4891	Complete	ptg000016l	242280	243323	+	354.9	227	https://www.orthodb.org/v10?query=22513at4891	similar to Saccharomyces cerevisiae YIL083C CAB2 Probable phosphopantothenoylcysteine synthetase (PPCS)
22516at4891	Complete	ptg000008l	506213	507295	-	374.4	262	https://www.orthodb.org/v10?query=22516at4891	Ubiquitin fusion degradation protein 1
22532at4891	Complete	ptg000006l	411355	412611	-	126.5	212	https://www.orthodb.org/v10?query=22532at4891	Snf7 family
22538at4891	Complete	ptg000014l	304929	306545	-	519.0	351	https://www.orthodb.org/v10?query=22538at4891	mitochondrial carrier
22615at4891	Complete	ptg000003l	821669	822622	+	341.0	220	https://www.orthodb.org/v10?query=22615at4891	Dolichyl-phosphate beta-glucosyltransferase
22625at4891	Complete	ptg000005l	1037122	1038054	+	395.9	241	https://www.orthodb.org/v10?query=22625at4891	Sphingolipid C4-hydroxylase SUR2
22637at4891	Complete	ptg000003l	292845	294062	-	450.9	318	https://www.orthodb.org/v10?query=22637at4891	Translation initiation factor IF2/IF5
22645at4891	Complete	ptg000014l	407842	409299	+	442.7	339	https://www.orthodb.org/v10?query=22645at4891	RNA-binding S4 domain
22775at4891	Complete	ptg000002l	706384	707523	+	324.6	260	https://www.orthodb.org/v10?query=22775at4891	WD40/YVTN repeat-like-containing domain superfamily
22807at4891	Complete	ptg000003l	349694	350428	+	451.1	214	https://www.orthodb.org/v10?query=22807at4891	Eukaryotic translation initiation factor 6
22819at4891	Complete	ptg000005l	1201633	1202667	-	391.4	233	https://www.orthodb.org/v10?query=22819at4891	Golgi phosphoprotein 3-like
22821at4891	Complete	ptg000017l	172047	173054	-	260.8	217	https://www.orthodb.org/v10?query=22821at4891	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
22833at4891	Complete	ptg000011l	432860	434044	+	208.4	255	https://www.orthodb.org/v10?query=22833at4891	SGS domain
